tmdb_id,imdb_id,title,original_language,release_year,overview,genres,vote_average,vote_count,poster_url
60534,tt1361835,The Silence,de,2010.0,13-year-old Sinikka vanishes on a hot summer night. Her bicycle is found in the exact place where a girl was killed 23 years ago. The dramatic present forces those involved in the original case to face their past.,"Crime, Thriller, Drama",6.557,149,https://image.tmdb.org/t/p/w500/scq7YgLu0Ltz4KITWj8e3QePvRA.jpg
60555,tt0059653,Ride in the Whirlwind,en,1966.0,"Three cowboys, mistaken for members of an outlaw gang, are relentlessly pursued by a posse.","Western, Thriller, Drama",6.233,101,https://image.tmdb.org/t/p/w500/Afx1Wigd0sr9nM1Unq2MkVd2RT1.jpg
781456,tt13767804,Race 1,zh,2021.0,"The once dominating LIONS team gradually declined after the death of team leader Lao Shen. Unwilling to retire, Li Yi Fei and his new partner-the first female driver in league history, Lu Li li did not get along, and the two did not give in to each other, which made the team's situation worse. The second-generation new team leader, Ah Shen, who is not optimistic, has to pin his hopes on Du Jie Ke, an otaku who can only play simulator racing. Du Jie Ke, who has no actual combat experience, does not have the strength to participate in the competition, but in order to catch up with Lily, he works hard. Faced with his racing performance and the concerns of his family, Li Yi Fei decided to retreat behind the scenes and let Lily and Du Jie Ke form a new partnership. Outside the Lions team, there is a strong opponent Song Jie, and there are misunderstandings and conflicts that need to be resolved. In the fierce battle, they regained their original aspirations.","Action, Drama",6.6,26,https://image.tmdb.org/t/p/w500/3KeaT99qgLFclO36mM8jLSCSIlc.jpg
27804,tt0108327,The Thing Called Love,en,1993.0,A group of newcomers to the country music business seek love and stardom.,"Drama, Romance, Music",6.2,147,https://image.tmdb.org/t/p/w500/xsxkXRFDYeGGMGkdvotCIhMJFPl.jpg
60541,tt0039750,Ramrod,en,1947.0,"A cattle-vs.-sheepman feud loses Connie Dickason her fiance, but gains her his ranch, which she determines to run alone in opposition to Frank Ivey, ""boss"" of the valley, whom her father Ben wanted her to marry. She hires recovering alcoholic Dave Nash as foreman and a crew of Ivey's enemies. Ivey fights back with violence and destruction, but Dave is determined to counter him legally... a feeling not shared by his associates. Connie's boast that, as a woman, she doesn't need guns proves justified, but plenty of gunplay results.",Western,6.5,51,https://image.tmdb.org/t/p/w500/8NWwT1YhZKcSDben3OZiEbAlaRY.jpg
781453,tt13142240,Anaïs in Love,fr,2021.0,A young woman struggling to stay on top of everything in her life meets a married publisher and begins an affair with him.,"Drama, Romance, Comedy",6.2,161,https://image.tmdb.org/t/p/w500/jfxWrUtZVvjFQRhaIB6ibBxLMbo.jpg
1010830,tt21445686,Batman: The Long Halloween Deluxe Edition,en,2022.0,Atrocious serial killings on holidays in Gotham City send The World's Greatest Detective into action - confronting both organized crime and a unified front of classic DC Super-Villains - while attempting to stop the mysterious murderer.,"Animation, Mystery, Action, Crime",7.2,49,https://image.tmdb.org/t/p/w500/15erh7z92WBiW6z8Xpb8WLaWhbD.jpg
60573,tt0087010,The Burning Bed,en,1984.0,"An abused battered wife has had enough of husband beating up on her. Everywhere she turns for help, there's not much anyone will do. After he rapes her one night, she sets the bed on fire with him in it asleep.","Crime, Drama, TV Movie",6.9,51,https://image.tmdb.org/t/p/w500/eOElJBqX7u8gz94oQ3UpzpbSPiG.jpg
27799,tt0407851,Hana & Alice,ja,2004.0,Two teenage best pals attracted to the same boy end up scrambling his life after he walks into a door and is knocked unconscious.,"Drama, Comedy, Romance",6.977,133,https://image.tmdb.org/t/p/w500/bkEn15Jm8Edl40ra0qRJny2MYTq.jpg
60587,tt0163887,The Audrey Hepburn Story,en,2000.0,"The film spans from Hepburn's early childhood to the 1950s which details her life as a Dutch ballerina, coming to grips with her parents' divorce, and enduring life in the Nazi-occupied Netherlands during World War II. She then settles in the U.S. where she succeeds in making it big as a movie actress, in such movies as Breakfast at Tiffany's.","Drama, TV Movie",6.0,48,https://image.tmdb.org/t/p/w500/w42uOb4BrYPS7aDEYy2hBYh5pVa.jpg
126136,tt0025610,Our Daily Bread,en,1934.0,"John and Mary Sims are city-dwellers hit hard by the financial fist of The Depression. Driven by bravery (and sheer desperation) they flee to the country and, with the help of other workers, set up a farming community - a socialist mini-society. The newborn community suffers many hardships - drought, vicious raccoons and the long arm of the law - but ultimately pull together to reach a bread-based Utopia.","Drama, Romance",6.663,46,https://image.tmdb.org/t/p/w500/xbJ3osnuxaKckhhG7e6DFUF2I03.jpg
27857,tt0093776,Prick Up Your Ears,en,1987.0,"When the young, attractive Joe Orton meets the older, more introverted Kenneth Halliwell at drama school, he befriends the kindred spirit and they start an affair. As Orton becomes more comfortable with his sexuality and starts to find success with his writing, Halliwell becomes increasingly alienated and jealous, ultimately tapping into a dangerous rage.",Drama,6.7,99,https://image.tmdb.org/t/p/w500/yLrWxmqPqAQFjyefJtYjoaDxGpi.jpg
158908,tt2113075,The Inevitable Defeat of Mister & Pete,en,2013.0,"Coming of age story about two inner city youths, who are left to fend for themselves over the summer after their mothers are taken away by the authorities.",Drama,7.1,84,https://image.tmdb.org/t/p/w500/nh6xU7IKEPdrBPYKezf6iKi1Jgc.jpg
27874,tt0290382,A Wrinkle in Time,en,2003.0,Meg and Charles Wallace are aided by Calvin and three interesting women in the search for their father who disappeared during a government experiment. Their travels take them around the universe to a place unlike any other.,"Drama, Science Fiction, Family, TV Movie",6.2,52,https://image.tmdb.org/t/p/w500/mMES5XApmhBmc06RxsT1a0DmUHQ.jpg
879805,tt28620587,I Am: Celine Dion,en,2024.0,"A raw and honest behind-the-scenes look at the iconic superstar's struggle with a life-altering illness. Serving as a love letter to her fans, this inspirational documentary highlights the music that has guided her life while also showcasing the resilience of the human spirit.","Documentary, Music",7.658,158,https://image.tmdb.org/t/p/w500/v0zvMBdwzgSAj9xCufxDuq1WoJO.jpg
60643,tt0048789,The Violent Men,en,1955.0,"A former Union Army officer plans to sell out to Anchor Ranch and move east with his fiancée, but the low price offered by Anchor's crippled owner and the outfit's bullying tactics make him reconsider. When one of his hands is murdered he decides to stay and fight, utilizing his war experience. Not all is well at Anchor with the owner's wife carrying on with his brother who also has a Mexican woman in town.",Western,6.375,56,https://image.tmdb.org/t/p/w500/v56QMbVu29FCPffQGkkw31Gxuzj.jpg
289984,tt4129876,Winterkartoffelknödel,de,2014.0,A policeman suspects that several bizarre deaths in the same family were murders and that the killer is a mysterious woman who just moved to the village.,"Comedy, Crime",6.942,129,https://image.tmdb.org/t/p/w500/aaHdUviVHsyEk5yGiN796JfKRXL.jpg
257258,tt1411956,Sold,en,2016.0,"Lakshmi is a thirteen-year-old girl who lives with her family in a small hut on a mountain in Nepal. When the Himalayan monsoons wash away all that remains of the family's crops, Lakshmi's father says she must leave home and take a job to support her family. He introduces her to a glamorous stranger who tells her she will find her a job as a maid in the city. Glad to be able to help, Lakshmi journeys to India and arrives at ""Happiness House"" full of hope. But she soon learns the unthinkable truth: she has been sold into prostitution...",Drama,6.4,36,https://image.tmdb.org/t/p/w500/B65AvIa3hh8Wb6LmRjuJEmNyUr.jpg
27841,tt0067848,They Might Be Giants,en,1971.0,"After the death of his wife, retired judge Justin Playfair creates a fantasy world for himself in which he is the legendary detective Sherlock Holmes, even dressing like the character. Out of concern for Justin's money more than his health, his brother Blevins puts him under the care of psychiatrist Dr. Mildred Watson. As Dr. Watson grows fond of Justin, she begins to play along with his theories, eventually becoming an assistant in his investigations.","Comedy, Mystery",7.0,57,https://image.tmdb.org/t/p/w500/yzv8J2Vu63AQyEw5D9ckyBgn9Fo.jpg
27883,tt0040558,Macbeth,en,1948.0,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth commits a treasonous act and takes the throne for himself.",Drama,7.3,183,https://image.tmdb.org/t/p/w500/4DbzuePqGcUY7olAKzGly7kCEmU.jpg
27884,tt0045197,The Story of Robin Hood and His Merrie Men,en,1952.0,"Young Robin Hood, in love with Maid Marian, enters an archery contest with his father at the King's palace. On the way home his father is murdered by henchmen of Prince John. Robin takes up the life of an outlaw, gathering together his band of merry men with him in Sherwood Forest, to avenge his father's death and to help the people of the land that Prince John are over taxing.","Action, Adventure",6.2,68,https://image.tmdb.org/t/p/w500/qnVw3CwQgHnKiOWKhAv69dsKBfG.jpg
1174725,tt28995566,Race to the Summit,de,2023.0,Fearless alpine climbers Ueli Steck and Dani Arnold enter into a death-defying rivalry to set speed records on the Swiss Alps' great north faces.,"Documentary, Action, Adventure",6.9,66,https://image.tmdb.org/t/p/w500/tI9ybrWLiVLljLsNoqEjQF36oG4.jpg
27886,tt0091969,Slaughter High,en,1986.0,"Eight different people are invited to their 10-year high school reunion at their now-closed down high school where a former student, disfigured from a prank gone wrong, is there to seek revenge.",Horror,5.8,150,https://image.tmdb.org/t/p/w500/n6FWYMoU7Plpz4In9AtYdla5HAT.jpg
257261,tt0252084,My Prostitute Love,tr,1968.0,"Halil the greengrocer goes to a nightclub with his friends one day to break the monotony of his life. There he meets Sabiha, one of the women working at the nightclub. They fall in love at first sight and begin living together. While Sabiha is making plans for the future with Halil, she learns a truth about him that she didn't know, and the forbidden love that began at the nightclub turns into a dead end filled with lies.","Drama, Romance",7.702,47,https://image.tmdb.org/t/p/w500/d4KqrE0ryPlBPRgqn4vKnNz0COz.jpg
60631,tt0094056,Street Smart,en,1987.0,A New York journalist lies when his fake story about a pimp describes a real pimp up for murder.,"Thriller, Crime, Drama",5.976,85,https://image.tmdb.org/t/p/w500/7aPwpPjrEozWWBr4fZEwmFeTEh5.jpg
1109237,tt15560314,The Monk and the Gun,dz,2023.0,"An American travels to Bhutan searching for a valuable antique rifle and crosses paths with a young monk who wanders through the serene mountains, instructed by his teacher to make things right again.","Comedy, Drama",7.25,116,https://image.tmdb.org/t/p/w500/nhGaCXeBvFo7495aIZr261l6kb0.jpg
27866,tt1420554,Kevin Hart: I'm a Grown Little Man,en,2009.0,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in this live stand-up performance where he makes fun of everything and everybody - especially himself.",Comedy,7.3,155,https://image.tmdb.org/t/p/w500/xixDPGXhg9Kz93HspsDo1iHf5PO.jpg
748787,tt12058584,The Royal Game,de,2021.0,"1938. While the Nazi troops march into Vienna, the lawyer Josef Bartok hastily tries to escape to the USA with his wife but is arrested by the Gestapo. Bartok remains steadfast and refuses to cooperate with the Gestapo that requires confidential information from him. Thrown into solitary confinement, Bartok is psychologically tormented for months and begins to weaken. However, when he steals an old book about chess it sets him on course to overcome the mental suffering inflicted upon him, until it becomes a dangerous obsession.","History, Drama, War, Thriller",6.873,154,https://image.tmdb.org/t/p/w500/2IWHrRYTsmVc7N0TdgkSoa3vYFK.jpg
191718,tt2811878,You and the Night,fr,2013.0,"Around midnight, a young couple and their transvestite maid prepare for an orgy. Their guests will be The Slut, The Star, The Stud and The Teen.","Romance, Drama, Comedy, Fantasy",5.9,71,https://image.tmdb.org/t/p/w500/knBzPNsPZFqrfS5JO8LgE7jZqNK.jpg
60662,tt0138444,Fifteen and Pregnant,en,1998.0,"Based on a true story, 15 year old Tina Spangler discovers she is pregnant. Her choices are abortion, adoption, or a lonely, exhausting life as a single parent. Abandoned by her boyfriend, she turns to her mother. Tina discovers although it has torn her world apart, her pregnancy could re-unite her shattered family and help her find her true purpose in life.","Drama, TV Movie",6.3,55,https://image.tmdb.org/t/p/w500/ehA1FTLR87THjN6QwdI7M4uhe9I.jpg
814312,tt14077696,Maixabel,es,2021.0,"In the year 2000, Maixabel Lasa’s husband, Juan Maria Jauregi, was killed by ETA. Eleven years later, she receives an incredible request: one of the men who killed Juan wants to meet with her in the Nanclares de la Oca prison in Araba (Spain), where he is serving his sentence after breaking ties with the terrorist group. Despite her reservations and her immense pain, Maixabel Lasa agrees to meet face to face with those who ended the life of the person who had been her companion since she was 16 years old. ‘Everyone deserves a second chance’, she said, when asked why she was willing to confront the man who killed her husband.",Drama,7.041,133,https://image.tmdb.org/t/p/w500/7lOcGma9G2yak5qB6ITwg3j0PDm.jpg
27906,tt1192620,Call of the Wild,en,2009.0,"Self-centered and status-conscious, ten year old Ryann Hale journeys to Montana to visit her down-to-earth grandpa, Bill Hale. Ryann bonds with a wolf-dog, Buck, and schemes to save him from a cruel dogsledder.",Adventure,6.0,49,https://image.tmdb.org/t/p/w500/3hGtJNKsvRmadTWpZgoK29g3Bkf.jpg
